doc_id_1,inv_number_1,start_page_1,end_page_1,doc_id_2,inv_number_2,start_page_2,end_page_2,cosine_similarity,fuzzy_score,text_1,text_2
79052_2966_25_26,2966,25,26,152018_8647_17_18,8647,17,18,0.96181196,95,van trangano den maart ouderlands heer die hier so het scheen nog al het meest te sergen had meede in die tusschen tyd addresseert by wien den onder getekende den ook aller eerst zyn opwagting heeft gemaakt en wiens adjude onder offerte van een tokas een geel armosyn een hamar een mallemol en bethille een soeris een doevids een tholas met etter van roosen twee goude en vier zilvere brillen uyt de present kest die wij hebben moeten openen omvrmits alles nat geworden was te drogen versogten welk win hoop uw hoog edelh ons niet ten quade zonder duijden tot een teken van geneegentheid en om ons in zyn ganst te insinueeren geschonken hebben alwaar ik zeer vreen delyk ben ontfangen en voort uyterlyk verseekering van hulpe gekreegen heb met aanbieding om op een eyland hier in de rivier over zyn woning ons verblyf by provisie tot een beter uytweg hadden te neemen geen ik in eerst accepteerde mitser bequaam logies wierd gemaakt en ons vaartuygen besorgt om het geborgen goed daar na toe voeren welk mij ook beloofd wierd en waartoe den ook twee kleene vaartuygen tot ons quamen waar in het gerboogen vaatwerk met provisie en derdroogste zacken van trangano den maart sacken met ryst hadeden en ik ondergetekende meede vertroken om op het zelve agt te geven dog bij aankomst op dat eyland ontwaarde ik tot mijn gevoelige smerte er nog in minst geen aanstal gemaakt was tot een logies of bergplaats zo als beloofd was kreeg te verstaan se geen ataphadzen kunnen krygen en waarom gesonden wat welk gekomen zynde seerscheelyk soude een loods tot berging van ons goed en huys tot woning gereed weesen dog ik kon aan al de omstandigheeden welmerken het daar in geheel neet lucken zoude bedankte over zulx kun voor de te nemene moeyte en resolveerde liever hier op eyland te blyven en vertrok den dag daar aan weeder met het vaatwerk excepto de rijst die ik by den ouden heer lied om van het nat gewordene te sorteeren en voor meerder bederf bij het doenmalige regenagtig weer te be brijden dus geresolveerd zynde hebben ons zo goed als de nare omstandigheeden waar in doen waren heeft toe gelaten hier op eyland ter neer geset en met er tyd voor be taling van den jnlander zo veel verkreegen datse tenten voor onsen onse provisie hebben gemaakt terwijl het volk waar van den grootsten hoop zeedert het blyven van vaartuijg nog niet nuchteren was geweest en wel insonder heid de matrosen zig de schuldige gehoorsaamheid algeheel ontrocken hadden waar van zo ons klaar bleek den bootsman gen,van trangano den maart oud jnlands heer die hier so het scheen nog al het meest te seggen had meede in die tusschen tijd addresseert bij wien den ondergetekende den ook aller eerst zijn opwagting heeft gemaakt en wiens adjude onder offerte van een po tokas een geel armo sijn een haman een mallemol een bethille een moeris een dorias een tholas met etter van rose twee goude en vier silve brille uijt de presents kist die wij hebben moeten openen om vermits alles nat geworden was te drogen versogten welk in hoop uw hoog edelh ons niet ten quade soude duijden tot een teeken van genegentheijd en om ons in sijn gunst te insinueeren geschon ken hebben alwaar ik seer vriendelijk ben ontsar gen en voor uijterlijk verseekering van hulp ge kreegen heb met aan bieding om op een eyland hier in de rivier over sijn woning ons verblijf bij provisien tot een beter uijtweg hadden te neemen geen ik in eerst acepteerde mitser begaam logies wierd gemaakt en ons vaartuijg besorgt om het geborgen goed daar na toe te voeren welk mij ook beloofd wierd en waar toe den ook twee kleene vaartuijgen tot ons quamen waar in verborgen vaatwerk met provisie en der droogste zacken van trangano den maart sacken met rijst ladeden en ik ondergetekende meede vertrok om op het selve agt te geven dog bij aankomst op dat ijland ontwaarde ik tot mijn gevoelige smerten er nog in minst geen aanstal gemaakt was tot een logies off berg plaats zoo als beloofd was kreeg te verstaan se geen atap hadden kunnen krijgen en waerom gesonde was welk gekomen zijnde seer schielijk een loods tot beving van ons goeden huijs tot woning gereed weesen dog ik kon aan al de omstandig heeden welmerken het daar in geheel niet lucken soude bedankte over zulx hun voor de te nemene moeijte en resolveerde liever hier op ijland te blijven en vertrok den dag daar aan weder met het vaatwerk excepto de rijst die ik bij den ouden heer liet om van nat gewordene te sorteeren te sorteeren en voor meerder bederf bij het doen malige regenagtig weer te bevrijden dus geresolveerd zijnde hebben ons zo goed als do nare omstandigheeden waar in doen waren heeft toegelaten hier op ijland ter neer geset en met eer tijd voor betaling van den jnlander zoo veel verkreegen dat sie tenten voor onsen onse provisien hebben gemaakt terwijl het volk waar van den grootsten hoop zeedert het blijven van vaartuijg nog niet niechteren was geweest en wel inson derheid de mattroosen zig de schuldige gehoorsaamheijd algeheel ontvoeken hadden waar van so ons klaar bleek den botsman gent
80678_3027_9_10,3027,9,10,80676_3027_6_7,3027,6,7,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin
80678_3027_9_10,3027,9,10,80677_3027_7_8,3027,7,8,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin
80645_3027_8_9,3027,8,9,80676_3027_6_7,3027,6,7,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin
80676_3027_6_7,3027,6,7,80747_3027_9_10,3027,9,10,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van
80677_3027_7_8,3027,7,8,80747_3027_9_10,3027,9,10,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van
80678_3027_9_10,3027,9,10,80644_3027_6_8,3027,6,8,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin
80676_3027_6_7,3027,6,7,80761_3027_9_11,3027,9,11,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van
80676_3027_6_7,3027,6,7,80650_3027_8_10,3027,8,10,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van
80676_3027_6_7,3027,6,7,80671_3027_9_11,3027,9,11,0.98838305,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van
80677_3027_7_8,3027,7,8,80761_3027_9_11,3027,9,11,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van
80677_3027_7_8,3027,7,8,80671_3027_9_11,3027,9,11,0.98838305,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van
80747_3027_9_10,3027,9,10,80644_3027_6_8,3027,6,8,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin
65216_2590_122_123,2590,122,123,65217_2590_124_130,2590,124,130,0.9626175,95,waar mede edele hoog agtb wijse voorsienige en seer genereuse heeren dese voor teegenwoordig sullen besluijten met onse eerbiedige groete batavia casteel van uwel hoog agtb julij en betuijging dat wij sijn edele hoog agtb heeren uwel edele hoog agtbaare onderdanige en getrouwe dienaren den gouverneur generaal en de raden van india voor cichavonnes nicolaas crul lareman cluijsenaer smonauk,waar mede edele hoog agtb wijse voorsienig en seer genere heeren dese voor teegenwoord sullen besluijten met onse eerbiedige groet en batavia in casteel van uwel edele hoog agtb den julij en betuijging dat wij sijn edele hoog agtb heeren uwel edele hoog agtbaare onderdanige en getrouwe dienaren den gouverneur generaal en de raden van india voor hgavonnes verden nicolaas crul carman sluijsenaer smeruuk
128733_7945_5_6,7945,5,6,128759_7945_35_36,7945,35,36,0.9951902,95,no inkomend gemeen eerste deel stuk amboina macass veere overg deel,no inkomend gemeen eerste deel stuk amboina marats pr veere overg deel
168093_9158_102_104,9158,102,104,68195_2681_106_108,2681,106,108,0.9747283,95,van cabo de goede hoop den maert overgaende verklaring wegens de reparatie al hier gedaen aen het schip pasgeld sal kunnen voortgesonden worden sul lende uwe wel edele groot agtb wijders uijt sekere hier nevens in copia gelegde ver klaring kunnen sien dat de combuijs van dit schip pasgeld op de reijse in brand is geweest en dat de daer aen hier door ver oorsaekte schadens alhier na behooren gerepareert sijn voorts is in den voorleedenen nagt hier ter rheede behouden arriveert het schip nieuwerkerk met sieken en doden onder welke laaste meede gevonden worden den schipper en opper stuurman waer mede deese besluijtende bevee len wij uwe wel edele groot agtb seer eerde persoonen benevens comp ge wigtige belangen in godes bewaringe terwijl wij met de uijtterste eerbied verblijven onderstond wel edele erntfeste groot agtb manhafte wel wijse voor sienige seer genereuse heere en edele heeren lager ve van cabo de goede hoop den maert lager uwe wel edele groot agtb seer onderder nige en gehoorsame dienaeren geteekent swellengrebel tulbagt reede van oudshoorn meinertzhagen alleman heijning brand corn eelders de grand praez moller in margine in casteel de goede hoop den maert na het teijkenen deeser is heden op den middag in een goede consti tutie alleen met doden en sieken hier arriveert het door de goedheijd uwer wel edele groot agtb met provisien voor dit gouvernement geladene schip leeuwerk register der brieven en papieren dewelke onder huij digen datum van hier werden afgesonden aen zijn hoog edel heijd mijn heere den gouver neur generael gustaaf willem baron van imhoff ende van cabo de goede hoop den febr ende de edele heeren raden van india tot batavia per het schip hercules namentlijk ve origineele missive door den edelen heer gouverneur hendrik swellengrebel beneevens den raad gerigt aen sijn hoog edelheijd ende de edele heeren raden voorn door gem edelen heer gouver neur alleen gesz wegens de ge heijm zeijnen en vlaggen die voor de retour scheepen des aenstaenden jaers van den leeuwen kop en bil sullen werden vertoond copia authenticq brief van hier na batavia afgegaen met het schip lekkerland onder den per praesente maend febr ontfangen van haer wel edele hoog agtb de heeren seventhienen ged jber des gepasseerden jaars no,van cabo de goede hoop den maart overgaande verklaring wegens de reparatie al pasgeld sal kunnen voortgesonden worden sul lende uwe wel edele groot agtb wijders hier gedaan aan het schip uijt sekere hier nevens in copia gelegde ver klaring kunnen sien dat de combuijs van dit schip pasgeld op de reijse in brand is geweest en dat de daer aan hier door ver oorsaekte schadens alhier na behooren gerepa reert sijn voorts is in den voorledenen nagt bies ter reede behouden gearriveert het schip nieuwerkerk met siecken en dooden onder welcke laaste meede gevonden worden den schipper en opperstuurman waar meede deese besluijten de beveelen wij uwe wel edele groot agtb seer geeerde persoonen benevens scomp gewigtige belangen in godes bewaringe terwijl wij met de uijtter ste eerbied verblijven onderstond wel edele erntfeste groot agtb man hafte wel wijse voorsienige seer genereuse heere en edele heeren lager van cabo de goede hoop den maart lager wewel edele groot agtb seer onderdanige en gehoorsame dienaren geteekend hc swel lengrebel tulbagh reede van oudshoorn meinertzhagen silleman heijning brand corn eelders de grand preesz moller in margine in casteel de goede hoop den maart na het leijkenen deeser is heeden op den middag in een goede constitutie alleen met dooden en sieken hier arriveerd het door de goedheijd uwer wel edele groot agtb met provisien voor dit gouvernement geladene schip leeuwerk register der brieven en papieren dewelke onderhuijdi gen datum van hier werden afgesonden aan zijn hoog edel heijd mijn heere den gou verneur generaal gustaaf willem baron van imhoff ende de edele heeren raden van van cabo de goede hoop den februarij van india tot batavia het schip hercules namentlijk origineele missive door den edelen heer gouverneur hendrik swellengreebel beneevens den raad gerigt aan sijn hoog edelheijd ende de edele heeren raden voorm missive door gem edelen heer gouverneur alleen gesz wegens de geleijm zeijnen en vlaggen die voorde retourscheepen des aanstaenden jaars van den leeuwenkop en bil sullen werden vertoond copia authenticq brief van hier na batavia afgegaan met het schip lekkerland onder den per praesente maand febr ontfangen van haar wel edele hoog agtb de heeren seventhienen ged jber des gepasseerden jaars no
80761_3027_9_11,3027,9,11,80644_3027_6_8,3027,6,8,0.9883832,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin
80644_3027_6_8,3027,6,8,80671_3027_9_11,3027,9,11,0.98838305,95,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den den october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt riessen aangenoomen zyn karreek pagin,den febr pr schip slotvan lapelle register der papieren origineele missive aan haar hoog ed van de karreekse bediendens den october duplicaat missive van en aan als vooren den febr ao passto waar van origineel nog niet ontfangen is van gamron rapport aan haar hoog ed nopens het voor gevallene aldaar door den capitain cornelis eyke en zynen opper stuurman exhibeerd en gedagtekend den en october passato van karreek den april duplicaat briefje aan haar hoog edelens van de karreeksche schip middelburg bediendens sub dato den ber pass to origineele missive aan en van dezelve de dato ult ber pass to extract dag register van de aldaar aangeweest zynde vreemde schepen van maart tot den augus passt pagin register van zodanige brieven en pa pieren als er in deezen jaare suc cessive aangekoomen zyn karreek van
